X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
12.39557,51.33222,3,0,0,0
12.18112,54.10194,3,0,0,0
8.88777,53.10917,3,0,0,0
9.74429,52.39516,3,0,0,0
8.41208,48.46114,3,0,0,0
9.27779,48.72528,3,0,0,0
9.96417,52.16528,3,0,0,0
8.50167,50.56056,3,0,0,0
9.75706,53.44676,3,0,0,0
9.91528,51.53556,3,0,0,0
8.73557,50.18611,3,0,0,0
8.20389,48.85056,3,0,0,0
10.33418,51.65500,3,0,0,0
7.18295,51.27764,3,0,0,0
12.36167,51.36333,3,0,0,0
8.81084,53.07194,3,0,0,0
8.66361,49.86750,3,0,0,0
7.18279,51.27750,3,0,0,0
8.96343,53.05739,3,0,0,0
12.11390,49.02778,3,0,0,0
7.27415,52.69168,3,0,0,0
8.83805,53.08262,3,0,0,0
9.14767,47.68987,3,0,0,0
7.07293,52.44077,3,0,0,0
8.53972,52.01028,3,0,0,0
11.43779,48.77167,3,0,0,0
8.47473,49.48500,3,0,0,0
13.09501,54.30167,3,0,0,0
9.47468,53.60953,3,0,0,0
12.39186,51.34624,3,0,0,0
9.27500,48.71389,3,0,0,0
6.87352,51.29491,3,0,0,0
13.26306,53.55139,3,0,0,0
8.63732,53.04654,3,0,0,0
9.17165,48.76720,3,0,0,0
7.15084,51.25611,3,0,0,0
8.91207,48.95313,3,0,0,0
10.10233,53.58012,3,0,0,0
11.04238,50.97539,3,0,0,0
11.06556,49.44750,3,0,0,0
8.75199,53.11980,3,0,0,0
9.98640,53.54778,3,0,0,0
11.56652,48.14052,3,0,0,0
8.05649,52.26838,3,0,0,0
9.45819,53.58667,3,0,0,0
9.21690,48.67619,3,0,0,0
14.98389,51.12583,3,0,0,0
8.73223,50.17222,3,0,0,0
8.68781,48.89582,3,0,0,0
8.47612,49.48639,3,0,0,0
6.75032,51.27102,3,0,0,0
7.10695,50.72083,3,0,0,0
7.31882,51.45931,3,0,0,0
10.88856,49.90192,3,0,0,0
13.42913,54.67696,3,0,0,0
9.20112,48.85861,3,0,0,0
12.42611,51.35167,3,0,0,0
8.45731,49.54484,3,0,0,0
10.88997,48.37023,3,0,0,0
8.59819,53.58534,3,0,0,0
6.95132,49.24431,3,0,0,0
8.49139,49.47778,3,0,0,0
7.99149,52.29584,3,0,0,0
9.92009,51.55530,3,0,0,0
8.63333,53.05222,3,0,0,0
10.89278,48.36972,3,0,0,0
11.53640,48.10000,3,0,0,0
9.46279,51.30889,3,0,0,0
8.95899,48.21587,3,0,0,0
8.70139,49.29222,3,0,0,0
8.75255,53.11993,3,0,0,0
9.75311,52.36996,3,0,0,0
10.92000,48.38028,3,0,0,0
8.58833,53.53583,3,0,0,0
7.84427,47.99017,3,0,0,0
9.94150,53.57261,3,0,0,0
9.01466,48.79843,3,0,0,0
10.63786,53.85482,3,0,0,0
9.73655,52.37697,3,0,0,0
8.35252,49.01360,3,0,0,0
9.19445,48.88444,3,0,0,0
10.15639,48.67750,3,0,0,0
9.42974,48.91560,3,0,0,0
9.69415,52.35286,3,0,0,0
8.71302,53.14368,3,0,0,0
13.73651,52.83844,3,0,0,0
8.59166,53.58164,3,0,0,0
8.83644,47.75726,3,0,0,0
8.78501,53.10222,3,0,0,0
9.20612,48.85611,3,0,0,0
9.45816,53.58639,3,0,0,0
9.72295,52.35841,3,0,0,0
6.57056,51.33639,3,0,0,0
12.36795,51.31478,3,0,0,0
7.08418,51.23333,3,0,0,0
9.79640,48.10111,3,0,0,0
13.73918,51.07389,3,0,0,0
9.96195,52.14972,3,0,0,0
8.51478,51.98774,3,0,0,0
6.92473,50.93667,3,0,0,0
12.24444,51.84083,3,0,0,0
8.49167,49.47722,3,0,0,0
7.03583,49.27861,3,0,0,0
7.07668,51.50778,3,0,0,0
6.99750,49.23833,3,0,0,0
9.00333,48.68333,3,0,0,0
8.34472,49.00083,3,0,0,0
9.13697,48.94976,3,0,0,0
11.58028,49.94621,3,0,0,0
8.41472,49.00750,3,0,0,0
10.90756,48.38588,3,0,0,0
7.13006,51.26632,3,0,0,0
9.73807,52.38167,3,0,0,0
12.32279,51.37500,3,0,0,0
8.73362,50.17444,3,0,0,0
12.24284,51.83532,3,0,0,0
13.40889,52.51667,3,0,0,0
12.45076,51.36380,3,0,0,0
9.77807,49.49056,3,0,0,0
10.77611,52.42806,3,0,0,0
11.00611,49.48151,3,0,0,0
8.69251,49.40722,3,0,0,0
14.26471,51.43696,3,0,0,0
8.52389,48.06278,3,0,0,0
7.07159,52.42860,3,0,0,0
8.73444,49.99806,3,0,0,0
10.84898,48.37418,3,0,0,0
10.05568,53.59133,3,0,0,0
12.37112,51.34806,3,0,0,0
14.26973,51.44250,3,0,0,0
11.04222,50.96944,3,0,0,0
10.06752,53.58242,3,0,0,0
9.13168,48.95722,3,0,0,0
7.10473,51.25333,3,0,0,0
7.84240,51.68867,3,0,0,0
8.20362,48.86806,3,0,0,0
8.87574,53.08259,3,0,0,0
8.80618,53.07366,3,0,0,0
12.37751,51.34889,3,0,0,0
7.47528,51.50667,3,0,0,0
8.68348,49.42847,3,0,0,0
8.23142,50.07466,3,0,0,0
9.00945,48.68528,3,0,0,0
8.65522,49.54940,3,0,0,0
8.71544,53.13563,3,0,0,0
8.51640,49.48861,3,0,0,0
8.83166,53.08129,3,0,0,0
8.78546,50.02747,3,0,0,0
11.09745,49.45003,3,0,0,0
12.30806,51.32083,3,0,0,0
10.70140,53.85222,3,0,0,0
9.50139,53.60111,3,0,0,0
9.21721,48.67622,3,0,0,0
8.25673,50.07254,3,0,0,0
8.75304,50.25383,3,0,0,0
9.79056,48.09361,3,0,0,0
8.83963,48.25602,3,0,0,0
8.28820,50.01975,3,0,0,0
7.84515,47.99090,3,0,0,0
6.09583,50.77444,3,0,0,0
10.25057,51.51583,3,0,0,0
8.82651,49.84245,3,0,0,0
11.98365,51.47244,3,0,0,0
7.86930,47.98852,3,0,0,0
9.29918,48.82139,3,0,0,0
12.91778,50.79677,3,0,0,0
8.49193,49.47771,3,0,0,0
13.31640,52.46427,3,0,0,0
7.80922,51.69068,3,0,0,0
7.05560,52.42262,3,0,0,0
7.61897,51.95254,3,0,0,0
9.18306,48.78250,3,0,0,0
6.23512,50.85275,3,0,0,0
9.16722,48.91222,3,0,0,0
8.66945,49.86778,3,0,0,0
8.68371,50.13165,3,0,0,0
8.68381,50.13155,3,0,0,0
8.75589,49.62558,3,0,0,0
7.85306,48.01333,3,0,0,0
9.20419,48.86172,3,0,0,0
7.81501,51.68306,3,0,0,0
10.15361,48.67917,3,0,0,0
9.02999,48.69528,3,0,0,0
8.71538,53.13515,3,0,0,0
8.59306,53.55694,3,0,0,0
10.02597,53.55710,3,0,0,0
11.66695,52.13167,3,0,0,0
14.97223,51.14306,3,0,0,0
8.05292,52.26735,3,0,0,0
7.99102,52.29624,3,0,0,0
8.70501,48.89306,3,0,0,0
7.84930,51.67120,3,0,0,0
11.42778,53.59667,3,0,0,0
8.55279,52.05694,3,0,0,0
7.83258,47.99395,3,0,0,0
8.24029,51.87917,3,0,0,0
6.08899,50.78224,3,0,0,0
11.05890,49.44333,3,0,0,0
8.47557,49.48500,3,0,0,0
13.33088,52.49069,3,0,0,0
8.89223,53.07917,3,0,0,0
8.87540,53.08196,3,0,0,0
8.78581,50.02759,3,0,0,0
9.32273,48.83186,3,0,0,0
10.98944,49.45194,3,0,0,0
11.40944,48.77528,3,0,0,0
7.18418,51.27861,3,0,0,0
11.04028,50.98056,3,0,0,0
9.95417,52.15028,3,0,0,0
8.63237,49.88798,3,0,0,0
11.04000,49.45417,3,0,0,0
12.35862,51.34306,3,0,0,0
10.32404,47.73432,3,0,0,0
10.51489,52.26702,3,0,0,0
12.05833,49.01389,3,0,0,0
10.10057,48.83389,3,0,0,0
9.60735,47.78393,3,0,0,0
10.05679,51.55553,3,0,0,0
8.64611,49.88175,3,0,0,0
8.54320,52.00867,3,0,0,0
10.09500,48.84500,3,0,0,0
9.45820,53.58644,3,0,0,0
9.12860,47.74694,3,0,0,0
9.94060,51.52062,3,0,0,0
8.72057,48.89639,3,0,0,0
9.48171,47.65863,3,0,0,0
13.42140,54.07806,3,0,0,0
12.11417,49.00889,3,0,0,0
8.47379,49.48367,3,0,0,0
9.94974,51.54287,3,0,0,0
8.78226,53.06708,3,0,0,0
7.07901,51.55054,3,0,0,0
8.75074,50.09153,3,0,0,0
13.31418,52.51194,3,0,0,0
6.95251,50.92389,3,0,0,0
8.09334,53.52861,3,0,0,0
9.00250,48.79139,3,0,0,0
12.37638,51.35317,3,0,0,0
9.45820,53.58632,3,0,0,0
8.67453,50.53622,3,0,0,0
13.31080,52.56774,3,0,0,0
9.50187,53.60136,3,0,0,0
8.22473,48.86694,3,0,0,0
8.50198,50.55092,3,0,0,0
7.86035,47.98893,3,0,0,0
10.86398,48.04120,3,0,0,0
8.66444,48.88778,3,0,0,0
13.26611,53.55944,3,0,0,0
7.18195,51.26556,3,0,0,0
8.75244,53.11200,3,0,0,0
8.83913,48.25609,3,0,0,0
9.28807,48.53528,3,0,0,0
8.36559,49.00472,3,0,0,0
9.16442,48.77724,3,0,0,0
8.50223,50.55083,3,0,0,0
7.20270,50.79458,3,0,0,0
13.33584,52.54194,3,0,0,0
10.11924,54.30588,3,0,0,0
9.26917,48.82500,3,0,0,0
10.32486,47.73433,3,0,0,0
9.20334,48.85722,3,0,0,0
8.21861,53.13917,3,0,0,0
10.68755,53.85136,3,0,0,0
9.22668,48.80528,3,0,0,0
8.78153,50.09416,3,0,0,0
7.20584,51.28778,3,0,0,0
8.78249,53.06668,3,0,0,0
9.17659,48.90474,3,0,0,0
9.30500,48.73556,3,0,0,0
7.82278,48.00389,3,0,0,0
14.97211,51.16413,3,0,0,0
9.19457,48.88772,3,0,0,0
8.67971,50.11699,3,0,0,0
7.15851,50.67673,3,0,0,0
8.90186,53.07172,3,0,0,0
9.21707,48.67645,3,0,0,0
11.63056,48.12806,3,0,0,0
9.93175,51.55727,3,0,0,0
9.20046,47.68478,3,0,0,0
11.06999,49.45502,3,0,0,0
9.20231,48.79336,3,0,0,0
7.63103,51.95634,3,0,0,0
8.70918,50.00167,3,0,0,0
9.73582,52.39929,3,0,0,0
12.41279,51.33444,3,0,0,0
6.78200,51.21576,3,0,0,0
9.94972,51.52250,3,0,0,0
14.10156,51.27646,3,0,0,0
12.37834,51.32083,3,0,0,0
8.41260,48.46440,3,0,0,0
13.44472,52.54528,3,0,0,0
9.01640,48.80056,3,0,0,0
7.35119,52.54486,3,0,0,0
8.11140,49.19167,3,0,0,0
8.87000,53.09722,3,0,0,0
8.23167,50.07417,3,0,0,0
8.50057,50.56306,3,0,0,0
8.79041,53.08652,3,0,0,0
8.21598,50.06251,3,0,0,0
8.66973,49.40500,3,0,0,0
9.96107,49.80147,3,0,0,0
14.10152,51.27630,3,0,0,0
7.10278,50.73722,3,0,0,0
8.99279,48.79972,3,0,0,0
8.75842,49.62261,3,0,0,0
7.23700,51.27374,3,0,0,0
11.47083,48.22361,3,0,0,0
7.87501,47.98778,3,0,0,0
8.23612,50.08028,3,0,0,0
8.78801,53.06326,3,0,0,0
8.75632,49.62572,3,0,0,0
7.86160,47.98869,3,0,0,0
9.43833,48.97278,3,0,0,0
9.64796,52.41402,3,0,0,0
10.65668,53.88222,3,0,0,0
8.58862,49.86405,3,0,0,0
8.58820,49.86422,3,0,0,0
6.94195,49.24222,3,0,0,0
8.63903,53.04348,3,0,0,0
8.22696,50.07791,3,0,0,0
13.16293,52.37579,3,0,0,0
7.00640,51.44472,3,0,0,0
6.96056,49.25556,3,0,0,0
13.37529,52.45500,3,0,0,0
12.39392,51.35141,3,0,0,0
12.38590,51.29607,3,0,0,0
8.81913,53.04847,3,0,0,0
9.43756,54.78118,3,0,0,0
10.70809,53.87471,3,0,0,0
11.57788,49.94701,3,0,0,0
9.80266,48.80215,3,0,0,0
9.43949,54.78277,3,0,0,0
7.08779,50.73972,3,0,0,0
8.73177,50.11882,3,0,0,0
9.12130,48.95243,3,0,0,0
12.37667,51.34444,3,0,0,0
11.35389,53.64778,3,0,0,0
6.75000,51.26500,3,0,0,0
10.32445,47.73389,3,0,0,0
11.58510,48.13235,3,0,0,0
8.52223,48.06306,3,0,0,0
8.21936,53.12432,3,0,0,0
9.96312,48.82280,3,0,0,0
7.15807,50.67667,3,0,0,0
9.29827,48.82103,3,0,0,0
9.00668,48.68444,3,0,0,0
8.78362,50.10556,3,0,0,0
11.57445,48.16222,3,0,0,0
13.34222,52.51787,3,0,0,0
8.80612,50.05389,3,0,0,0
6.93278,50.92083,3,0,0,0
8.46001,48.05556,3,0,0,0
10.11794,54.32817,3,0,0,0
8.22241,53.13177,3,0,0,0
11.46285,53.88377,3,0,0,0
8.81701,53.07867,3,0,0,0
8.56640,52.01778,3,0,0,0
10.20417,50.03556,3,0,0,0
6.98168,49.24333,3,0,0,0
13.23417,53.55667,3,0,0,0
7.16386,51.25716,3,0,0,0
12.45918,50.70694,3,0,0,0
14.31422,51.78402,3,0,0,0
12.40564,51.35152,3,0,0,0
7.00156,51.46500,3,0,0,0
9.93914,51.55631,3,0,0,0
8.83774,53.08283,3,0,0,0
10.12257,54.31986,3,0,0,0
8.06167,52.24833,3,0,0,0
9.25917,48.83111,3,0,0,0
6.97501,51.24806,3,0,0,0
8.64319,50.11689,3,0,0,0
9.02765,48.23730,3,0,0,0
8.19750,48.85583,3,0,0,0
12.40557,51.33167,3,0,0,0
8.26529,50.00556,3,0,0,0
8.11322,53.52817,3,0,0,0
9.73198,52.36948,3,0,0,0
13.41454,52.55360,3,0,0,0
13.45056,52.52250,3,0,0,0
8.84279,48.94611,3,0,0,0
8.83346,49.83334,3,0,0,0
12.14473,48.53639,3,0,0,0
7.84472,47.99028,3,0,0,0
8.19302,53.14355,3,0,0,0
8.52861,52.03000,3,0,0,0
9.72834,52.37424,3,0,0,0
9.26944,48.84750,3,0,0,0
9.43407,48.94464,3,0,0,0
10.25063,51.51567,3,0,0,0
12.30355,51.31432,3,0,0,0
9.73478,52.38016,3,0,0,0
9.94862,52.15500,3,0,0,0
9.18362,47.67333,3,0,0,0
8.69501,48.89083,3,0,0,0
8.65362,49.59250,3,0,0,0
9.21672,48.67642,3,0,0,0
12.37066,51.36121,3,0,0,0
8.05340,52.26722,3,0,0,0
12.90807,50.83306,3,0,0,0
8.78072,50.01766,3,0,0,0
7.59611,50.32528,3,0,0,0
11.43400,48.74392,3,0,0,0
9.15046,48.73049,3,0,0,0
9.25333,48.82694,3,0,0,0
11.43926,48.75849,3,0,0,0
6.12461,50.78566,3,0,0,0
13.38640,52.49000,3,0,0,0
9.30446,48.73535,3,0,0,0
10.21110,51.60968,3,0,0,0
10.12458,53.57112,3,0,0,0
6.93300,50.92096,3,0,0,0
9.96133,48.82322,3,0,0,0
8.85890,50.07500,3,0,0,0
8.73140,50.11889,3,0,0,0
8.60918,53.04917,3,0,0,0
9.18862,48.88889,3,0,0,0
9.27167,48.82000,3,0,0,0
7.63807,51.90250,3,0,0,0
9.93888,51.55656,3,0,0,0
12.92445,50.84528,3,0,0,0
10.66436,53.87549,3,0,0,0
11.59394,50.94066,3,0,0,0
12.39445,51.34620,3,0,0,0
8.64307,49.85361,3,0,0,0
8.59785,51.99599,3,0,0,0
7.14973,51.24944,3,0,0,0
8.32796,50.69991,3,0,0,0
11.07750,47.80250,3,0,0,0
9.13092,49.97213,3,0,0,0
9.16342,47.68032,3,0,0,0
9.94194,52.15500,3,0,0,0
11.00395,51.00227,3,0,0,0
7.21272,51.23561,3,0,0,0
8.68444,49.40583,3,0,0,0
8.79035,53.08598,3,0,0,0
9.22557,49.16806,3,0,0,0
8.82396,53.07810,3,0,0,0
8.55334,52.02222,3,0,0,0
14.97528,51.14917,3,0,0,0
8.86369,53.07134,3,0,0,0
9.15063,48.72984,3,0,0,0
8.69568,50.01653,3,0,0,0
9.78765,48.79965,3,0,0,0
8.05697,52.26829,3,0,0,0
10.25049,51.51566,3,0,0,0
8.63908,49.54859,3,0,0,0
9.21402,48.88882,3,0,0,0
8.83167,53.08111,3,0,0,0
12.24223,51.82611,3,0,0,0
8.64362,49.85472,3,0,0,0
8.80848,53.08319,3,0,0,0
8.75307,53.11237,3,0,0,0
12.39013,51.36170,3,0,0,0
12.36275,51.34279,3,0,0,0
9.16390,47.68052,3,0,0,0
7.08861,51.51417,3,0,0,0
8.71138,53.17921,3,0,0,0
8.65028,49.87389,3,0,0,0
8.52302,50.12038,3,0,0,0
9.91949,51.55510,3,0,0,0
8.74251,49.97889,3,0,0,0
7.46867,51.50869,3,0,0,0
7.00168,49.24194,3,0,0,0
8.71786,49.41450,3,0,0,0
8.76944,49.86250,3,0,0,0
8.37217,51.91392,3,0,0,0
9.49932,48.93485,3,0,0,0
9.94918,53.55861,3,0,0,0
12.37359,51.31774,3,0,0,0
9.43756,54.78718,3,0,0,0
11.04223,50.97500,3,0,0,0
9.21778,48.78667,3,0,0,0
9.32240,48.83205,3,0,0,0
9.20764,48.86249,3,0,0,0
12.92640,50.83389,3,0,0,0
11.40735,51.94149,3,0,0,0
6.92501,50.93666,3,0,0,0
8.65379,50.14406,3,0,0,0
7.64721,51.96359,3,0,0,0
13.26667,53.55917,3,0,0,0
12.09278,47.84833,3,0,0,0
9.14529,47.67833,3,0,0,0
10.88099,48.38583,3,0,0,0
9.21889,49.13444,3,0,0,0
13.43486,52.44029,3,0,0,0
10.80000,52.43694,3,0,0,0
11.33833,47.99667,3,0,0,0
9.91640,49.79444,3,0,0,0
7.13429,51.25322,3,0,0,0
7.15083,51.25639,3,0,0,0
12.93904,50.83065,3,0,0,0
7.15083,51.22611,3,0,0,0
9.14370,49.97847,3,0,0,0
6.22094,50.75708,3,0,0,0
8.12501,53.52639,3,0,0,0
7.85396,47.99130,3,0,0,0
9.33139,48.72944,3,0,0,0
11.40767,51.94103,3,0,0,0
7.23557,51.27694,3,0,0,0
8.66442,50.02081,3,0,0,0
9.73386,52.38471,3,0,0,0
9.72663,52.36597,3,0,0,0
8.77390,53.10137,3,0,0,0
8.75081,50.09096,3,0,0,0
9.19557,48.76944,3,0,0,0
8.24501,50.07944,3,0,0,0
8.77444,48.57583,3,0,0,0
7.09834,50.72194,3,0,0,0
14.26500,51.43722,3,0,0,0
9.49155,47.66230,3,0,0,0
9.43392,54.78014,3,0,0,0
8.82545,53.07911,3,0,0,0
10.32442,47.73424,3,0,0,0
10.91341,49.91215,3,0,0,0
6.16759,51.00559,3,0,0,0
12.94084,50.82694,3,0,0,0
8.52250,48.06306,3,0,0,0
14.95194,51.14861,3,0,0,0
9.80302,48.80258,3,0,0,0
9.94639,53.59361,3,0,0,0
6.92468,50.93642,3,0,0,0
10.12611,54.30389,3,0,0,0
14.94445,51.14778,3,0,0,0
8.84973,48.94694,3,0,0,0
8.76928,50.08995,3,0,0,0
8.64887,49.55715,3,0,0,0
8.84139,48.94556,3,0,0,0
8.66501,48.90083,3,0,0,0
6.16778,50.87389,3,0,0,0
13.31889,52.45389,3,0,0,0
8.20710,53.14125,3,0,0,0
12.95472,50.83417,3,0,0,0
6.75021,51.27120,3,0,0,0
12.41726,51.31086,3,0,0,0
11.59322,50.94052,3,0,0,0
11.04025,50.98070,3,0,0,0
9.28112,48.81718,3,0,0,0
12.15111,54.09083,3,0,0,0
11.05890,47.78889,3,0,0,0
8.74311,49.97889,3,0,0,0
9.72728,52.38107,3,0,0,0
11.05528,49.44500,3,0,0,0
8.05324,52.26741,3,0,0,0
8.75389,53.12028,3,0,0,0
13.37683,52.50194,3,0,0,0
9.42362,54.77167,3,0,0,0
9.43547,54.77085,3,0,0,0
8.34362,51.95194,3,0,0,0
6.80298,51.23858,3,0,0,0
8.70694,48.89654,3,0,0,0
9.48223,47.65361,3,0,0,0
9.95534,53.61170,3,0,0,0
9.20918,48.89583,3,0,0,0
9.00772,48.68895,3,0,0,0
7.01723,51.45472,3,0,0,0
12.09917,49.02806,3,0,0,0
8.78524,53.10248,3,0,0,0
7.82528,51.67222,3,0,0,0
8.69668,50.01000,3,0,0,0
12.41333,51.31972,3,0,0,0
8.21000,48.85889,3,0,0,0
8.05863,52.27055,3,0,0,0
12.94751,50.85389,3,0,0,0
9.31861,48.82917,3,0,0,0
9.22112,49.14639,3,0,0,0
7.05779,50.70417,3,0,0,0
11.06225,49.44099,3,0,0,0
7.23635,51.26789,3,0,0,0
8.69444,48.89194,3,0,0,0
11.58807,48.13527,3,0,0,0
8.79966,53.05505,3,0,0,0
8.75834,49.62294,3,0,0,0
13.83099,51.06204,3,0,0,0
9.76279,52.39500,3,0,0,0
8.78794,53.06244,3,0,0,0
9.30625,48.83531,3,0,0,0
13.23472,53.55694,3,0,0,0
7.03640,52.42642,3,0,0,0
9.17918,47.66722,3,0,0,0
8.64694,49.86528,3,0,0,0
9.76500,52.34278,3,0,0,0
12.36706,51.32558,3,0,0,0
9.13862,47.69611,3,0,0,0
9.20042,47.68490,3,0,0,0
8.22222,53.13167,3,0,0,0
7.63812,51.90239,3,0,0,0
8.81833,53.04667,3,0,0,0
8.05822,52.27040,3,0,0,0
8.47612,49.48750,3,0,0,0
10.77979,52.40948,3,0,0,0
9.13945,48.94333,3,0,0,0
7.54806,50.36806,3,0,0,0
8.80781,50.11422,3,0,0,0
8.50167,50.56361,3,0,0,0
9.48137,47.65828,3,0,0,0
10.91389,48.37750,3,0,0,0
8.21576,48.86307,3,0,0,0
9.41472,48.95278,3,0,0,0
8.04111,52.27222,3,0,0,0
7.80251,51.43232,3,0,0,0
9.96173,48.82303,3,0,0,0
8.50171,50.55131,3,0,0,0
8.96320,53.05737,3,0,0,0
8.41163,48.46372,3,0,0,0
8.66861,49.55972,3,0,0,0
8.61928,50.08790,3,0,0,0
9.91819,51.53017,3,0,0,0
13.30990,52.56803,1,50,0,0
9.15440,49.00485,1,50,0,0
9.73049,50.62400,1,80,0,0
9.18054,48.77398,1,50,0,0
13.43056,52.19611,1,60,0,0
9.88307,48.86028,1,50,0,0
6.14417,50.77613,1,70,0,0
7.42361,50.77389,1,50,0,0
8.92781,50.18805,1,30,0,0
8.47930,49.76786,1,50,0,0
8.77552,50.00598,1,50,0,0
9.66466,48.74619,1,50,0,0
9.03092,48.84450,1,30,0,0
13.77574,51.02196,1,50,0,0
6.69733,50.64113,1,70,0,0
8.20792,48.89832,1,50,0,0
8.39642,49.00535,1,70,0,0
9.16917,49.12250,1,50,0,0
9.07819,51.83492,1,70,0,0
10.26472,48.59500,1,50,0,0
10.95309,52.89154,1,50,0,0
8.50302,47.95776,1,50,0,0
9.56744,48.23129,1,50,0,0
10.41630,52.47760,1,70,0,0
8.45783,49.90706,1,50,0,0
8.61053,51.99741,1,70,0,0
6.17344,50.90861,1,30,0,0
7.42751,51.34083,1,30,0,0
